epoch,binary_accuracy,loss,lr,val_binary_accuracy,val_loss
3,0.7970714569091797,0.4314703345298767,0.001,0.7521508932113647,0.5221188068389893
4,0.8314857482910156,0.3779732286930084,0.001,0.5473196506500244,0.9879964590072632
5,0.8578755855560303,0.32939788699150085,0.001,0.508934497833252,2.221147298812866
6,0.8561383485794067,0.3341503441333771,0.001,0.508934497833252,4.6189284324646
7,0.8793017864227295,0.2901648283004761,0.0005,0.508934497833252,4.926919937133789
8,0.8999007344245911,0.2465837299823761,0.0005,0.508934497833252,6.316883087158203
0,0.7001985311508179,0.6641234755516052,0.001,0.49106553196907043,6.175609111785889
1,0.7600099444389343,0.4929576516151428,0.001,0.5668431520462036,1.2342392206192017
2,0.7781270742416382,0.4524863064289093,0.001,0.5900065898895264,0.8505380153656006
3,0.7989742159843445,0.4278746247291565,0.001,0.6237590909004211,0.6722765564918518
4,0.8097286820411682,0.4088234603404999,0.001,0.5976174473762512,0.7817717790603638
5,0.8204004168510437,0.389602392911911,0.001,0.641628086566925,0.7137972116470337
6,0.8427366018295288,0.3481697738170624,0.001,0.4973527491092682,1.0650792121887207
7,0.8687127828598022,0.3045673668384552,0.0005,0.4821310341358185,1.2776849269866943
8,0.8895598649978638,0.27156978845596313,0.0005,0.47551289200782776,1.518706202507019
0,0.7090502977371216,0.6333885192871094,0.001,0.5436796545982361,2.0019469261169434
1,0.7747352719306946,0.4772757291793823,0.001,0.7018530964851379,0.6570674180984497
2,0.7815188765525818,0.45453736186027527,0.001,0.6032428741455078,0.9655070304870605
3,0.7846624851226807,0.44427022337913513,0.001,0.7528126835823059,0.4907371997833252
4,0.7974023818969727,0.4257114827632904,0.001,0.7117802500724792,0.5055164098739624
5,0.8065850138664246,0.4114169776439667,0.001,0.6287227272987366,0.6772070527076721
6,0.8064196109771729,0.40569067001342773,0.001,0.7772998213768005,0.46530187129974365
7,0.8083223104476929,0.3981277048587799,0.001,0.650231659412384,0.6054060459136963
8,0.8188285827636719,0.39344853162765503,0.001,0.7657180428504944,0.46743905544281006
9,0.8231303691864014,0.3780941665172577,0.001,0.7150893211364746,0.5232546925544739
10,0.8354566693305969,0.3555128872394562,0.0005,0.7253474593162537,0.5132447481155396
11,0.84315025806427,0.34072595834732056,0.0005,0.7299801707267761,0.5059465765953064
0,0.6954831480979919,0.6687828898429871,0.001,0.49669092893600464,4.302007675170898
1,0.7457809448242188,0.5047057867050171,0.001,0.7465254664421082,0.5373422503471375
2,0.7710126042366028,0.46568572521209717,0.001,0.6578425168991089,0.7847374677658081
3,0.7907842397689819,0.4462398886680603,0.001,0.7832561135292053,0.480092853307724
4,0.8038550615310669,0.41811448335647583,0.001,0.7442091107368469,0.4968288242816925
5,0.8098940849304199,0.4061882495880127,0.001,0.7703507542610168,0.4673643410205841
6,0.815684974193573,0.39707791805267334,0.001,0.7402382493019104,0.475885808467865
7,0.8266876339912415,0.3761742413043976,0.001,0.5688285827636719,0.7682785391807556
8,0.8365321159362793,0.3616778552532196,0.001,0.5138980746269226,1.5385870933532715
9,0.847286581993103,0.34319397807121277,0.0005,0.49768364429473877,1.4034661054611206
10,0.8539873957633972,0.32420340180397034,0.0005,0.49801456928253174,1.5261561870574951
0,0.7074784636497498,0.6561371088027954,0.001,0.5023163557052612,2.988274574279785
1,0.7612508535385132,0.4894576370716095,0.001,0.6829913854598999,0.6798357367515564
2,0.7741562128067017,0.47009027004241943,0.001,0.7309728860855103,0.5001598596572876
3,0.7903706431388855,0.4469742178916931,0.001,0.5598940849304199,0.8315443992614746
4,0.814113199710846,0.40537720918655396,0.001,0.5794175863265991,0.7786804437637329
5,0.8262739777565002,0.38667234778404236,0.001,0.6591660976409912,0.810933530330658
6,0.8350430130958557,0.3646247386932373,0.0005,0.6968894600868225,0.5660186409950256
7,0.8490238189697266,0.34004148840904236,0.0005,0.6661151647567749,0.7431964874267578
0,0.7035076022148132,0.6325172781944275,0.001,0.5095962882041931,2.7490060329437256
1,0.766876220703125,0.4841162860393524,0.001,0.5602250099182129,1.0492610931396484
2,0.7978160381317139,0.43446800112724304,0.001,0.516876220703125,1.640052080154419
3,0.8177531361579895,0.39217665791511536,0.001,0.5651886463165283,0.9846834540367126
4,0.8612673878669739,0.3255854845046997,0.001,0.7868961095809937,0.44062575697898865
5,0.8826108574867249,0.2724358141422272,0.001,0.7614162564277649,0.48175400495529175
6,0.8926208019256592,0.2544223964214325,0.001,0.5148907899856567,1.4154013395309448
7,0.9104897379875183,0.22626234591007233,0.001,0.7131038904190063,0.703741729259491
8,0.9230641722679138,0.19675420224666595,0.0005,0.5119126439094543,1.965822458267212
9,0.929847776889801,0.1763523519039154,0.0005,0.508934497833252,5.367834568023682
0,0.683984100818634,0.7064144611358643,0.001,0.4930509626865387,4.496609687805176
1,0.7498345375061035,0.5004715919494629,0.001,0.6608206629753113,0.6752996444702148
2,0.7703507542610168,0.47076907753944397,0.001,0.5939775109291077,0.9476048350334167
3,0.7847452163696289,0.4538261294364929,0.001,0.6174718737602234,0.6442387700080872
4,0.8016214370727539,0.423902302980423,0.001,0.7825943231582642,0.48268094658851624
5,0.8160986304283142,0.4024827182292938,0.001,0.6465916633605957,0.7108134031295776
6,0.8304103016853333,0.37458717823028564,0.001,0.5234943628311157,1.1098458766937256
7,0.8374421000480652,0.3689754605293274,0.001,0.5181998610496521,1.7348074913024902
8,0.8565519452095032,0.3285614550113678,0.0005,0.7078093886375427,0.5689756870269775
9,0.8777299523353577,0.2837126553058624,0.0005,0.508272647857666,2.3966922760009766
0,0.7067339420318604,0.6749980449676514,0.001,0.5681667923927307,1.2139768600463867
1,0.7618299126625061,0.48827245831489563,0.001,0.6548643112182617,0.6268792152404785
2,0.7809397578239441,0.4626999795436859,0.001,0.561217725276947,0.9537376761436462
3,0.7834215760231018,0.44715943932533264,0.001,0.7293183207511902,0.5550695061683655
4,0.8085705041885376,0.41835567355155945,0.001,0.7068166732788086,0.5311701893806458
5,0.8165122270584106,0.4079298973083496,0.001,0.7825943231582642,0.4898480474948883
6,0.8192422389984131,0.392888605594635,0.001,0.711449384689331,0.5395906567573547
7,0.8371939063072205,0.3628229796886444,0.001,0.5658504366874695,0.9339739084243774
8,0.8432329297065735,0.34863269329071045,0.001,0.6045665144920349,0.8408994674682617
9,0.8596128225326538,0.3233792781829834,0.0005,0.6786895990371704,0.6063855290412903
10,0.868960976600647,0.30384141206741333,0.0005,0.6187955141067505,0.8072721362113953
0,0.7074784636497498,0.6561371088027954,0.001,0.5023163557052612,2.988274574279785
0,0.7145102620124817,0.6219422221183777,0.001,0.5509596467018127,2.065080165863037
0,0.7074784636497498,0.6561371088027954,0.001,0.5023163557052612,2.988274574279785
0,0.7074784636497498,0.6561371088027954,0.001,0.5023163557052612,2.988274574279785
1,0.7612508535385132,0.4894576370716095,0.001,0.6829913854598999,0.6798357367515564
2,0.7741562128067017,0.47009027004241943,0.001,0.7309728860855103,0.5001598596572876
3,0.7903706431388855,0.4469742178916931,0.001,0.5598940849304199,0.8315443992614746
4,0.814113199710846,0.40537720918655396,0.001,0.5794175863265991,0.7786804437637329
5,0.8262739777565002,0.38667234778404236,0.001,0.6591660976409912,0.810933530330658
6,0.8350430130958557,0.3646247386932373,0.0005,0.6968894600868225,0.5660186409950256
7,0.8490238189697266,0.34004148840904236,0.0005,0.6661151647567749,0.7431964874267578
0,0.7145102620124817,0.6219422221183777,0.001,0.5509596467018127,2.065080165863037
1,0.7624917030334473,0.48825716972351074,0.001,0.6750496625900269,0.6700648069381714
2,0.7807742953300476,0.4563581645488739,0.001,0.5423560738563538,1.2776892185211182
3,0.8037723302841187,0.4173586070537567,0.001,0.5959629416465759,0.7216876745223999
4,0.8402547836303711,0.36289459466934204,0.001,0.5671740770339966,0.7933634519577026
5,0.8766545057296753,0.28738853335380554,0.0005,0.5883520841598511,0.7531854510307312
6,0.8893944621086121,0.26005783677101135,0.0005,0.8580410480499268,0.3845859467983246
7,0.9003143906593323,0.24367116391658783,0.0005,0.6657842397689819,0.6531725525856018
8,0.9077597856521606,0.2264738827943802,0.0005,0.8173395395278931,0.3811710476875305
9,0.9152879118919373,0.2143847942352295,0.0005,0.5830575823783875,0.7766945362091064
10,0.9204169511795044,0.2014814168214798,0.0005,0.5456651449203491,0.7927311658859253
11,0.9250496625900269,0.18756915628910065,0.0005,0.5195235013961792,1.1536537408828735
12,0.9396922588348389,0.15580187737941742,0.00025,0.5569159388542175,0.8769798874855042
13,0.942918598651886,0.1445636749267578,0.00025,0.5195235013961792,1.7545808553695679
0,0.6827431917190552,0.7092571258544922,0.001,0.491396427154541,5.1926589012146
1,0.7485936284065247,0.5023439526557922,0.001,0.6019192337989807,1.0289835929870605
2,0.7687789797782898,0.4707431495189667,0.001,0.5483123660087585,1.2699708938598633
3,0.7832561135292053,0.45516782999038696,0.001,0.7769688963890076,0.4841701090335846
4,0.8011251091957092,0.42965230345726013,0.001,0.7256783843040466,0.5040053725242615
5,0.8023659586906433,0.42110395431518555,0.001,0.5459960103034973,0.868243396282196
6,0.8091495633125305,0.4048997163772583,0.001,0.7948378324508667,0.44939640164375305
7,0.8305757641792297,0.3775670826435089,0.001,0.6234281659126282,0.7147934436798096
8,0.8402547836303711,0.3623509109020233,0.001,0.7150893211364746,0.5422081351280212
9,0.8470383882522583,0.3483739197254181,0.001,0.508272647857666,1.8539044857025146
10,0.8643282651901245,0.3112700879573822,0.0005,0.5125744342803955,1.5140761137008667
11,0.8762409090995789,0.2917945086956024,0.0005,0.8193249702453613,0.40456724166870117
12,0.8790535926818848,0.28303027153015137,0.0005,0.8285903334617615,0.40739452838897705
13,0.8959298729896545,0.2537100613117218,0.0005,0.508272647857666,2.216113328933716
14,0.8960126042366028,0.24810928106307983,0.0005,0.7792852520942688,0.4757622182369232
15,0.9104070067405701,0.22165587544441223,0.00025,0.7409000396728516,0.550926148891449
16,0.9180178642272949,0.2069411724805832,0.00025,0.5456651449203491,1.150277018547058
0,0.7049967050552368,0.6767725348472595,0.001,0.5311052203178406,1.42596435546875
1,0.7644771933555603,0.4879145920276642,0.001,0.5919920802116394,0.8307612538337708
2,0.7810224890708923,0.4608747661113739,0.001,0.544341504573822,1.110639214515686
3,0.7899569869041443,0.4383780360221863,0.001,0.7399073243141174,0.5278804898262024
4,0.8130377531051636,0.410482257604599,0.001,0.674056887626648,0.5748076438903809
5,0.823957622051239,0.3931387960910797,0.001,0.6664460897445679,0.5700147747993469
6,0.8280112743377686,0.38064396381378174,0.001,0.6101919412612915,0.6957698464393616
7,0.8448047637939453,0.35177528858184814,0.0005,0.7028458118438721,0.5580065250396729
8,0.8579583168029785,0.3261898458003998,0.0005,0.6684315204620361,0.6267471313476562
0,0.7074784636497498,0.6561371088027954,0.001,0.5023163557052612,2.988274574279785
1,0.7612508535385132,0.4894576370716095,0.001,0.6829913854598999,0.6798357367515564
2,0.7741562128067017,0.47009027004241943,0.001,0.7309728860855103,0.5001598596572876
3,0.7903706431388855,0.4469742178916931,0.001,0.5598940849304199,0.8315443992614746
4,0.814113199710846,0.40537720918655396,0.001,0.5794175863265991,0.7786804437637329
5,0.8262739777565002,0.38667234778404236,0.001,0.6591660976409912,0.810933530330658
6,0.8350430130958557,0.3646247386932373,0.0005,0.6968894600868225,0.5660186409950256
7,0.8490238189697266,0.34004148840904236,0.0005,0.6661151647567749,0.7431964874267578
0,0.7145102620124817,0.6219422221183777,0.001,0.5509596467018127,2.065080165863037
1,0.7624917030334473,0.48825716972351074,0.001,0.6750496625900269,0.6700648069381714
2,0.7807742953300476,0.4563581645488739,0.001,0.5423560738563538,1.2776892185211182
3,0.8037723302841187,0.4173586070537567,0.001,0.5959629416465759,0.7216876745223999
4,0.8402547836303711,0.36289459466934204,0.001,0.5671740770339966,0.7933634519577026
5,0.8766545057296753,0.28738853335380554,0.0005,0.5883520841598511,0.7531854510307312
6,0.8893944621086121,0.26005783677101135,0.0005,0.8580410480499268,0.3845859467983246
7,0.9003143906593323,0.24367116391658783,0.0005,0.6657842397689819,0.6531725525856018
8,0.9077597856521606,0.2264738827943802,0.0005,0.8173395395278931,0.3811710476875305
9,0.9152879118919373,0.2143847942352295,0.0005,0.5830575823783875,0.7766945362091064
10,0.9204169511795044,0.2014814168214798,0.0005,0.5456651449203491,0.7927311658859253
11,0.9250496625900269,0.18756915628910065,0.0005,0.5195235013961792,1.1536537408828735
12,0.9396922588348389,0.15580187737941742,0.00025,0.5569159388542175,0.8769798874855042
13,0.942918598651886,0.1445636749267578,0.00025,0.5195235013961792,1.7545808553695679
0,0.6827431917190552,0.7092571258544922,0.001,0.491396427154541,5.1926589012146
1,0.7485936284065247,0.5023439526557922,0.001,0.6019192337989807,1.0289835929870605
2,0.7687789797782898,0.4707431495189667,0.001,0.5483123660087585,1.2699708938598633
3,0.7832561135292053,0.45516782999038696,0.001,0.7769688963890076,0.4841701090335846
4,0.8011251091957092,0.42965230345726013,0.001,0.7256783843040466,0.5040053725242615
5,0.8023659586906433,0.42110395431518555,0.001,0.5459960103034973,0.868243396282196
6,0.8091495633125305,0.4048997163772583,0.001,0.7948378324508667,0.44939640164375305
7,0.8305757641792297,0.3775670826435089,0.001,0.6234281659126282,0.7147934436798096
8,0.8402547836303711,0.3623509109020233,0.001,0.7150893211364746,0.5422081351280212
9,0.8470383882522583,0.3483739197254181,0.001,0.508272647857666,1.8539044857025146
10,0.8643282651901245,0.3112700879573822,0.0005,0.5125744342803955,1.5140761137008667
11,0.8762409090995789,0.2917945086956024,0.0005,0.8193249702453613,0.40456724166870117
12,0.8790535926818848,0.28303027153015137,0.0005,0.8285903334617615,0.40739452838897705
13,0.8959298729896545,0.2537100613117218,0.0005,0.508272647857666,2.216113328933716
14,0.8960126042366028,0.24810928106307983,0.0005,0.7792852520942688,0.4757622182369232
15,0.9104070067405701,0.22165587544441223,0.00025,0.7409000396728516,0.550926148891449
16,0.9180178642272949,0.2069411724805832,0.00025,0.5456651449203491,1.150277018547058
0,0.7049967050552368,0.6767725348472595,0.001,0.5311052203178406,1.42596435546875
1,0.7644771933555603,0.4879145920276642,0.001,0.5919920802116394,0.8307612538337708
2,0.7810224890708923,0.4608747661113739,0.001,0.544341504573822,1.110639214515686
3,0.7899569869041443,0.4383780360221863,0.001,0.7399073243141174,0.5278804898262024
4,0.8130377531051636,0.410482257604599,0.001,0.674056887626648,0.5748076438903809
5,0.823957622051239,0.3931387960910797,0.001,0.6664460897445679,0.5700147747993469
6,0.8280112743377686,0.38064396381378174,0.001,0.6101919412612915,0.6957698464393616
7,0.8448047637939453,0.35177528858184814,0.0005,0.7028458118438721,0.5580065250396729
8,0.8579583168029785,0.3261898458003998,0.0005,0.6684315204620361,0.6267471313476562
0,0.6792976260185242,0.6174138188362122,0.001,0.647010087966919,0.6236615180969238
1,0.7133598327636719,0.5272102952003479,0.001,0.5929269790649414,0.742423415184021
2,0.7260736227035522,0.5005235075950623,0.001,0.7149246335029602,0.5313786268234253
3,0.734935998916626,0.48358458280563354,0.001,0.5135000944137573,1.115970492362976
4,0.7472563982009888,0.4595615267753601,0.001,0.5795925259590149,0.8092170357704163
5,0.7707789540290833,0.43084391951560974,0.001,0.5066258311271667,4.799019813537598
6,0.7793100476264954,0.4013819396495819,0.0005,0.5043895840644836,3.1350231170654297
7,0.8028533458709717,0.35404035449028015,0.0005,0.5056319236755371,3.213796615600586
0,0.6808920502662659,0.6149632334709167,0.001,0.6564518809318542,0.5764685273170471
1,0.715513288974762,0.5186401605606079,0.001,0.5670034885406494,0.757482647895813
2,0.7508386373519897,0.4584508240222931,0.001,0.5043895840644836,2.9823591709136963
3,0.7897875308990479,0.39326244592666626,0.001,0.5270001888275146,0.9087796211242676
4,0.809106707572937,0.34345245361328125,0.0005,0.6059300899505615,0.6440382599830627
5,0.826313853263855,0.313407301902771,0.0005,0.7360444068908691,0.6408542394638062
0,0.676605761051178,0.6186541318893433,0.001,0.6836177110671997,0.573157548904419
1,0.7095084190368652,0.5368337035179138,0.001,0.5118436217308044,1.0090560913085938
2,0.7171698212623596,0.5187280774116516,0.001,0.5728010535240173,0.7701613306999207
3,0.7295937538146973,0.4954472482204437,0.001,0.6900778412818909,0.5767572522163391
4,0.7420176267623901,0.4707501232624054,0.0005,0.5302302241325378,1.2565778493881226
5,0.7574439644813538,0.44260233640670776,0.0005,0.6156203150749207,0.8762795329093933
0,0.6761502623558044,0.623300313949585,0.001,0.5747888088226318,0.6931138038635254
1,0.7113927006721497,0.534651517868042,0.001,0.6722710132598877,0.6086859107017517
2,0.7201929688453674,0.5173344612121582,0.001,0.619347333908081,0.6192742586135864
3,0.7282685041427612,0.5000083446502686,0.001,0.6738446354866028,0.5925928950309753
4,0.7317678928375244,0.48430806398391724,0.001,0.6036110520362854,0.7833744287490845
5,0.7440054416656494,0.46428340673446655,0.001,0.6828722953796387,0.6611846685409546
6,0.7513769865036011,0.4545691907405853,0.001,0.5043895840644836,2.6816298961639404
7,0.7695572972297668,0.41660305857658386,0.0005,0.5043895840644836,6.565248489379883
8,0.7891249656677246,0.38561931252479553,0.0005,0.5046380758285522,2.6173999309539795
0,0.6076286435127258,0.7170292735099792,0.001,0.5089315176010132,0.7842869758605957
1,0.6541503071784973,0.6148022413253784,0.001,0.6231563687324524,0.6150649785995483
2,0.6776671409606934,0.5834497809410095,0.001,0.6654375791549683,0.597344160079956
3,0.6965339183807373,0.5495565533638,0.001,0.6655194759368896,0.6034989953041077
4,0.7162405848503113,0.5161663889884949,0.001,0.6832185983657837,0.5699990391731262
5,0.729433000087738,0.4960463345050812,0.001,0.728613555431366,0.5162225365638733
6,0.7463741302490234,0.4687240719795227,0.001,0.7382825016975403,0.5029925107955933
7,0.7562274932861328,0.45204591751098633,0.001,0.7486070394515991,0.47759124636650085
8,0.767084538936615,0.4314373731613159,0.001,0.7218125462532043,0.4964097738265991
9,0.7726565003395081,0.4173267185688019,0.001,0.7242707014083862,0.5712124705314636
10,0.7827556729316711,0.40522998571395874,0.001,0.7624549269676208,0.44305750727653503
11,0.7901507616043091,0.38741135597229004,0.001,0.7431989312171936,0.47146233916282654
12,0.7963168025016785,0.38028720021247864,0.001,0.7883480787277222,0.39782479405403137
13,0.7990822792053223,0.3711148500442505,0.001,0.778351366519928,0.42537182569503784
14,0.8060881495475769,0.3580397367477417,0.001,0.775073766708374,0.4782247543334961
15,0.8148148059844971,0.3457764983177185,0.001,0.7929367423057556,0.42695876955986023
16,0.8199975490570068,0.32764169573783875,0.0005,0.8190757036209106,0.3491192162036896
17,0.824627161026001,0.3183477818965912,0.0005,0.8128482699394226,0.35672929883003235
18,0.826306939125061,0.3151625692844391,0.0005,0.8075221180915833,0.3559885621070862
19,0.837594211101532,0.30067697167396545,0.0005,0.8156341910362244,0.3743676543235779
20,0.8453171253204346,0.28580495715141296,0.00025,0.8213700652122498,0.3461063504219055
21,0.8456858396530151,0.2784349024295807,0.00025,0.8159619569778442,0.35639265179634094
22,0.8406055569648743,0.2808697521686554,0.00025,0.8242379426956177,0.3439318835735321
23,0.850766122341156,0.2705462872982025,0.00025,0.8180105090141296,0.3856792151927948
24,0.8484718203544617,0.27146613597869873,0.00025,0.8159619569778442,0.3660971522331238
25,0.8529580235481262,0.2635904550552368,0.00025,0.729023277759552,0.49821746349334717
26,0.8539003729820251,0.2617051303386688,0.000125,0.8241559863090515,0.3549787402153015
27,0.855293333530426,0.2555448114871979,0.000125,0.8259587287902832,0.3589228093624115
0,0.6021386384963989,0.7226859927177429,0.001,0.4940183460712433,0.9891648888587952
1,0.6487627029418945,0.6295515894889832,0.001,0.5095870494842529,0.7078208327293396
2,0.6648229956626892,0.6033132672309875,0.001,0.6274991631507874,0.6352115869522095
3,0.6842838525772095,0.5731431841850281,0.001,0.6296296119689941,0.7235971093177795
4,0.6957554817199707,0.549180269241333,0.001,0.6692887544631958,0.5886309146881104
5,0.7090298533439636,0.5211390852928162,0.001,0.7052605748176575,0.5180256366729736
6,0.7174901962280273,0.5156641006469727,0.001,0.6420026421546936,0.5814534425735474
7,0.740515410900116,0.4738915264606476,0.001,0.7225499749183655,0.4859364628791809
8,0.751270055770874,0.45622846484184265,0.001,0.7178793549537659,0.5207947492599487
9,0.7599762082099915,0.4414568245410919,0.001,0.5651425719261169,0.8718841075897217
10,0.7665929198265076,0.43243837356567383,0.001,0.7424615025520325,0.45406433939933777
11,0.7766306400299072,0.41403496265411377,0.001,0.7241888046264648,0.5786281824111938
12,0.7797853350639343,0.4062301516532898,0.001,0.7245165705680847,0.5712579488754272
13,0.7870165705680847,0.3979489803314209,0.001,0.726810872554779,0.5584222078323364
14,0.796275794506073,0.3773689568042755,0.0005,0.7727794051170349,0.40563440322875977
15,0.8013765811920166,0.363427996635437,0.0005,0.7757292985916138,0.41837117075920105
16,0.8088536262512207,0.35590118169784546,0.0005,0.7678629755973816,0.42456451058387756
17,0.8110455870628357,0.34673166275024414,0.0005,0.789741039276123,0.38907158374786377
18,0.8172115683555603,0.3400106728076935,0.0005,0.789741039276123,0.392058402299881
19,0.8161053657531738,0.3386074900627136,0.0005,0.7770403027534485,0.4019193947315216
20,0.8196083307266235,0.32977017760276794,0.0005,0.7848246693611145,0.40143701434135437
21,0.8294411897659302,0.3157264292240143,0.00025,0.7912160158157349,0.37999826669692993
22,0.8329851031303406,0.30793678760528564,0.00025,0.7911340594291687,0.390106737613678
23,0.8356071710586548,0.3008587956428528,0.00025,0.7450835704803467,0.4947237968444824
24,0.8330260515213013,0.30233705043792725,0.00025,0.7983447909355164,0.3864937424659729
25,0.838413655757904,0.2893724739551544,0.000125,0.7968698740005493,0.38652199506759644
26,0.846853494644165,0.28162094950675964,0.000125,0.7910521030426025,0.39522454142570496
0,0.5705916285514832,0.747880220413208,0.001,0.5426909327507019,0.7494173049926758
1,0.6142863035202026,0.6660630106925964,0.001,0.548262894153595,0.6866052150726318
2,0.6379875540733337,0.6386213898658752,0.001,0.5033595561981201,0.8843379020690918
3,0.6465502977371216,0.6216506361961365,0.001,0.5005735754966736,0.9843717217445374
4,0.658943772315979,0.6057023406028748,0.001,0.6316781640052795,0.6667296290397644
5,0.6741846799850464,0.5751405358314514,0.001,0.5124549269676208,0.889800488948822
6,0.6934611797332764,0.5485473275184631,0.001,0.6516715884208679,0.603556215763092
7,0.693092405796051,0.5507094860076904,0.001,0.553425133228302,0.825754702091217
8,0.7088249921798706,0.5282678008079529,0.001,0.7086201310157776,0.5198022723197937
9,0.7299041152000427,0.4941031038761139,0.001,0.7155030965805054,0.5188046097755432
10,0.7429326176643372,0.4701348543167114,0.001,0.7366437315940857,0.48234981298446655
11,0.7551007866859436,0.453437864780426,0.001,0.6521632075309753,0.8028947114944458
12,0.7580711245536804,0.4435921907424927,0.001,0.7458210587501526,0.4635169804096222
13,0.7618404030799866,0.440798819065094,0.001,0.7549164295196533,0.46396809816360474
14,0.7706899642944336,0.4237455129623413,0.001,0.7727794051170349,0.4354495406150818
15,0.7767535448074341,0.4125671684741974,0.001,0.7576204538345337,0.47815820574760437
16,0.7808915376663208,0.40241387486457825,0.001,0.7770403027534485,0.4169163405895233
17,0.7873852849006653,0.39707985520362854,0.001,0.7718780636787415,0.4332005977630615
18,0.7896795868873596,0.39488551020622253,0.001,0.7718780636787415,0.4150611162185669
19,0.7975459098815918,0.3759256601333618,0.001,0.7646673321723938,0.4645235240459442
20,0.7990412712097168,0.3685741126537323,0.001,0.7232055068016052,0.6042207479476929
21,0.8074811697006226,0.3604966104030609,0.001,0.7808095812797546,0.4219311475753784
22,0.8160848617553711,0.3416037857532501,0.0005,0.762127161026001,0.46437904238700867
23,0.8240535855293274,0.3245387673377991,0.0005,0.7408226728439331,0.6030673384666443
0,0.5545722842216492,0.7703663110733032,0.001,0.5172074437141418,0.7987246513366699
1,0.6006432175636292,0.6847849488258362,0.001,0.5156506299972534,0.7779878377914429
2,0.6156383156776428,0.6633507013320923,0.001,0.6071779727935791,0.6684775948524475
3,0.620677649974823,0.6518967151641846,0.001,0.540888249874115,0.7550516724586487
4,0.6281546950340271,0.641365110874176,0.001,0.5873484015464783,0.7000577449798584
5,0.6354064345359802,0.6305323243141174,0.001,0.5165519714355469,0.8282276391983032
6,0.6499098539352417,0.6136810183525085,0.0005,0.5045067071914673,1.160104513168335
7,0.6507702469825745,0.6086245179176331,0.0005,0.5181088447570801,0.8642998933792114
0,0.6956996917724609,0.6010047197341919,0.001,0.6131725311279297,0.6526728868484497
1,0.725649356842041,0.5135180950164795,0.001,0.6818181872367859,0.5752801299095154
2,0.7423966526985168,0.4831734597682953,0.001,0.4997349679470062,1.3586491346359253
3,0.7643287777900696,0.44276338815689087,0.001,0.49556055665016174,4.290029525756836
4,0.8072323203086853,0.36531537771224976,0.001,0.49648821353912354,5.906341075897217
0,0.7034521698951721,0.5777976512908936,0.001,0.6928173899650574,0.5575733184814453
1,0.7461569309234619,0.4887591600418091,0.001,0.4978134036064148,1.759899616241455
2,0.782069981098175,0.42205488681793213,0.001,0.495626837015152,3.120009422302246
3,0.8013020157814026,0.38134583830833435,0.001,0.4953617751598358,4.423229217529297
4,0.8350450396537781,0.30979278683662415,0.0005,0.4982772469520569,3.4576709270477295
5,0.8429134488105774,0.29178768396377563,0.0005,0.5060959458351135,2.6477713584899902
0,0.6973065137863159,0.5818700790405273,0.001,0.5967400074005127,0.7485935091972351
1,0.728200376033783,0.5121524333953857,0.001,0.7099788188934326,0.5364409685134888
2,0.7495195865631104,0.47148266434669495,0.001,0.6195335388183594,0.7488226294517517
3,0.7795851826667786,0.41919079422950745,0.001,0.583554208278656,1.187819242477417
4,0.8065199851989746,0.3692322373390198,0.001,0.6726742386817932,0.6989924311637878
5,0.8441724181175232,0.2942233085632324,0.0005,0.6653193831443787,1.0642132759094238
6,0.8480154871940613,0.27607399225234985,0.0005,0.6846673488616943,0.9685217142105103
0,0.6989961862564087,0.5933881402015686,0.001,0.6909620761871338,0.540913999080658
1,0.7297906279563904,0.5061999559402466,0.001,0.6771137118339539,0.558227002620697
2,0.7417505979537964,0.4814215302467346,0.001,0.502120316028595,1.0125200748443604
3,0.7686025500297546,0.443612664937973,0.001,0.4953617751598358,5.886139869689941
4,0.8113404512405396,0.35554179549217224,0.0005,0.4954943060874939,6.888635158538818
5,0.8358401656150818,0.30688536167144775,0.0005,0.4965544641017914,4.8085737228393555
0,0.7010005116462708,0.5736682415008545,0.001,0.7093161940574646,0.5428751707077026
1,0.7237940430641174,0.5159227252006531,0.001,0.5251789093017578,0.711015522480011
2,0.7360853552818298,0.48982128500938416,0.001,0.5027166604995728,0.9573076367378235
3,0.7570235729217529,0.4539872705936432,0.001,0.5009276270866394,1.0405564308166504
4,0.8007885217666626,0.3776819407939911,0.0005,0.49575933814048767,5.077722072601318
5,0.8395673036575317,0.3050593137741089,0.0005,0.5015902519226074,4.831823348999023
0,0.7020938396453857,0.5777689814567566,0.001,0.6542539000511169,0.610589861869812
1,0.7305691838264465,0.5074766278266907,0.001,0.6448449492454529,0.5987845659255981
2,0.7543566226959229,0.4642278552055359,0.001,0.669891357421875,0.6689899563789368
3,0.7911145091056824,0.3938443958759308,0.001,0.5238537192344666,1.807639479637146
4,0.8302080631256104,0.32157352566719055,0.001,0.5691094398498535,1.161155343055725
5,0.8587165474891663,0.2540498673915863,0.0005,0.6483567357063293,0.9223010540008545
6,0.8676285743713379,0.23474180698394775,0.0005,0.5202093720436096,3.164025068283081
0,0.6991949081420898,0.5831152200698853,0.001,0.5090113878250122,0.811818540096283
1,0.7399284243583679,0.4985494315624237,0.001,0.5005963444709778,0.8615071773529053
2,0.7589948177337646,0.45847955346107483,0.001,0.5047707557678223,1.2245149612426758
3,0.7846541404724121,0.4119376540184021,0.001,0.49602437019348145,3.9040167331695557
